"X","Y","FFMC","DMC","DC","ISI","temp","RH","wind","rain","area","month","day"
9,9,70.1,70,67.2,56.1,33.3,63.9,9.4,6.4,68.9,"oct","sun"
9,9,70.7,64.7,73.4,56.1,33.3,60.9,9.4,6.4,67,"may","wed"
9,9,70.7,70.2,73.7,56.1,33.3,71.3,9.4,6.4,63.9,"jan","sat"
9,9,62.7,68.4,67.7,56.1,33.3,68.8,9.4,6.4,63.2,"sep","sat"
9,9,68,69.9,70.5,56.1,33.3,72.1,9.4,6.4,68.7,"oct","mon"
9,9,70.1,72.6,68.8,56.1,33.3,72,9.4,6.4,70.6,"apr","tue"
9,9,70.8,70.7,67,56.1,33.3,71.5,9.4,6.4,67.1,"jul","thu"
9,9,70,72.1,69,56.1,33.3,65,9.4,6.4,71.6,"sep","sun"
9,9,70.8,69.1,69,56.1,33.3,62.8,9.4,6.4,70.3,"oct","tue"
9,9,71.9,77.8,72.8,56.1,33.3,70.8,9.4,6.4,65.5,"nov","tue"
9,9,72,67.4,68.4,56.1,33.3,68.1,9.4,6.4,70.5,"feb","fri"
9,9,62.5,68.5,70.7,56.1,33.3,70.5,9.4,6.4,71.8,"oct","thu"
9,9,71.4,67.8,68.5,56.1,33.3,73.8,9.4,6.4,67.5,"apr","thu"
9,9,66.3,70.7,69.6,56.1,33.3,65.1,9.4,6.4,65.5,"jul","sun"
9,9,73.6,67.1,68.7,56.1,33.3,69.5,9.4,6.4,69.3,"oct","sat"
9,9,71.4,70.1,66.4,56.1,33.3,66.2,9.4,6.4,67.3,"feb","thu"
9,9,68.2,69.8,62.9,56.1,33.3,70.6,9.4,6.4,72.8,"oct","sun"
9,9,69.6,61.6,71.4,56.1,33.3,74.4,9.4,6.4,63.9,"nov","mon"
9,9,76.4,69.1,65.6,56.1,33.3,69.8,9.4,6.4,71.6,"mar","sat"
9,9,66.2,70.3,70,56.1,33.3,73.1,9.4,6.4,58.2,"jun","fri"
9,9,63.2,66.9,66.8,56.1,33.3,70,9.4,6.4,69.2,"oct","mon"
9,9,71,68.8,69.2,56.1,33.3,65.9,9.4,6.4,72.3,"apr","wed"
9,9,72.4,66.1,72.5,56.1,33.3,70,9.4,6.4,66.2,"jun","fri"
9,9,70.1,65.1,72.7,56.1,33.3,70.7,9.4,6.4,64.4,"may","thu"
9,9,66.4,67.4,66.3,56.1,33.3,64.5,9.4,6.4,67.4,"sep","wed"
9,9,69.4,65.8,65.6,56.1,33.3,74,9.4,6.4,75.2,"mar","sat"
9,9,69.9,64.9,61.1,56.1,33.3,64.9,9.4,6.4,71.5,"aug","tue"
9,9,68.8,71.4,72.2,56.1,33.3,66,9.4,6.4,66.3,"feb","thu"
9,9,73,67.7,66.4,56.1,33.3,67.8,9.4,6.4,64.1,"may","wed"
9,9,70.5,73.3,68,56.1,33.3,70,9.4,6.4,71.3,"oct","tue"
9,9,66,70.6,70.7,56.1,33.3,66.4,9.4,6.4,64.6,"jul","fri"
9,9,68.1,68.3,64.6,56.1,33.3,67.6,9.4,6.4,72.7,"apr","mon"
9,9,64.3,68.2,65.5,56.1,33.3,66.1,9.4,6.4,65.7,"feb","tue"
9,9,72.8,66.5,62.2,56.1,33.3,71.6,9.4,6.4,69.4,"may","sat"
9,9,70.8,69.3,76.2,56.1,33.3,72,9.4,6.4,61.8,"mar","sun"
9,9,65.4,72.3,70.7,56.1,33.3,65.1,9.4,6.4,61.1,"jul","fri"
9,9,71.5,71.7,70.4,56.1,33.3,69.8,9.4,6.4,66.1,"mar","sat"
9,9,62.2,67.1,70,56.1,33.3,63.8,9.4,6.4,61.4,"nov","wed"
9,9,66.2,68.3,75.7,56.1,33.3,65.6,9.4,6.4,66,"jun","fri"
9,9,72.7,68.6,75,56.1,33.3,66.9,9.4,6.4,66.3,"sep","mon"
9,9,62.8,69.2,68.2,56.1,33.3,69.4,9.4,6.4,71.6,"oct","tue"
9,9,70.9,70.5,66.7,56.1,33.3,65.1,9.4,6.4,65.1,"may","mon"
9,9,64.8,71,69.5,56.1,33.3,66.4,9.4,6.4,64.8,"sep","wed"
9,9,72.4,68.1,65.5,56.1,33.3,68.8,9.4,6.4,75.1,"jan","mon"
9,9,61.4,72.8,65.6,56.1,33.3,73.9,9.4,6.4,69.1,"oct","wed"
9,9,66.9,77.5,72.1,56.1,33.3,68.5,9.4,6.4,68.4,"aug","fri"
9,9,68.5,70,73,56.1,33.3,70.8,9.4,6.4,61.3,"dec","sun"
9,9,66.8,64.8,69.9,56.1,33.3,71.2,9.4,6.4,70.5,"oct","sat"
9,9,69,70.6,67.7,56.1,33.3,72.4,9.4,6.4,72.5,"feb","thu"
9,9,70.6,69.3,69.2,56.1,33.3,69.7,9.4,6.4,72,"jul","mon"
9,9,72.5,70.8,64.3,56.1,33.3,64.4,9.4,6.4,71.3,"jan","mon"
9,9,64.3,72.5,71,56.1,33.3,70.2,9.4,6.4,64.5,"sep","wed"
9,9,66.2,73.5,68.2,56.1,33.3,68.1,9.4,6.4,67.6,"oct","fri"
9,9,64.4,63.8,70.7,56.1,33.3,66.8,9.4,6.4,75.1,"jan","sun"
9,9,73.6,75.3,72.7,56.1,33.3,69.8,9.4,6.4,71.7,"apr","fri"
9,9,67.6,66.7,70,56.1,33.3,63.3,9.4,6.4,66.8,"jul","sat"
9,9,73.6,70.5,69.6,56.1,33.3,70.4,9.4,6.4,74.1,"jan","sun"
9,9,69.3,74.8,67.8,56.1,33.3,69.6,9.4,6.4,74.3,"sep","tue"
9,9,66.4,66,67.8,56.1,33.3,66.9,9.4,6.4,66.9,"jan","fri"
9,9,69.4,65.9,68.7,56.1,33.3,65.4,9.4,6.4,69.5,"jul","sat"
9,9,73.9,74.5,71.6,56.1,33.3,64.9,9.4,6.4,68.2,"oct","tue"
9,9,76.5,70.6,63.6,56.1,33.3,65.3,9.4,6.4,72.2,"sep","sun"
9,9,73.5,72.5,75.5,56.1,33.3,71.1,9.4,6.4,69.6,"dec","sun"
9,9,68.6,68.9,72.7,56.1,33.3,69.3,9.4,6.4,74,"dec","wed"
9,9,68.7,68.1,68.4,56.1,33.3,67.9,9.4,6.4,74.9,"jan","sun"
9,9,63,68.3,72.6,56.1,33.3,74.8,9.4,6.4,72.8,"feb","fri"
9,9,71.8,76.3,70.5,56.1,33.3,73.5,9.4,6.4,73.9,"sep","thu"
9,9,75.3,71,73.9,56.1,33.3,73.4,9.4,6.4,72.4,"jul","wed"
9,9,69.8,68.4,69.1,56.1,33.3,69.1,9.4,6.4,66.3,"aug","fri"
9,9,69.4,69.2,68.1,56.1,33.3,69.5,9.4,6.4,69.7,"jan","tue"
9,9,67.8,67.4,64.2,56.1,33.3,70.2,9.4,6.4,73.4,"oct","fri"
9,9,66.5,74.6,67.9,56.1,33.3,64.1,9.4,6.4,71.4,"jan","mon"
9,9,61.1,66.8,64.7,56.1,33.3,72.3,9.4,6.4,66.3,"feb","thu"
9,9,65.1,63.8,69.2,56.1,33.3,69.4,9.4,6.4,72.2,"sep","sat"
9,9,68.2,71.8,70,56.1,33.3,71.2,9.4,6.4,69.2,"may","fri"
9,9,68.8,64.5,69.4,56.1,33.3,68.6,9.4,6.4,67.6,"jun","tue"
9,9,65.8,72.3,69.5,56.1,33.3,64.5,9.4,6.4,69.4,"jun","sat"
9,9,70,68.9,71.6,56.1,33.3,69.7,9.4,6.4,73.6,"oct","thu"
9,9,64.1,63.8,66.2,56.1,33.3,70.8,9.4,6.4,64.3,"apr","tue"
9,9,65.6,68,65.2,56.1,33.3,67.8,9.4,6.4,66.9,"oct","mon"
9,9,67,65.3,70.4,56.1,33.3,68.3,9.4,6.4,66.7,"sep","fri"
9,9,67.5,69.9,62.1,56.1,33.3,70.7,9.4,6.4,68.7,"sep","fri"
9,9,70.2,69.2,70.3,56.1,33.3,71.1,9.4,6.4,71.7,"dec","sun"
9,9,65.8,67.9,73.2,56.1,33.3,67.3,9.4,6.4,65.1,"sep","thu"
9,9,69.8,67.9,71.2,56.1,33.3,65.7,9.4,6.4,70.1,"oct","thu"
9,9,70.4,65.2,75.2,56.1,33.3,69.9,9.4,6.4,71,"jul","mon"
9,9,71.3,71.1,67.2,56.1,33.3,67.6,9.4,6.4,66.6,"oct","wed"
9,9,69.1,69.8,71.3,56.1,33.3,74,9.4,6.4,64.5,"mar","thu"
9,9,68.8,70.7,69.7,56.1,33.3,71.7,9.4,6.4,75.9,"mar","sun"
9,9,65.3,73.9,66.8,56.1,33.3,70.6,9.4,6.4,74.3,"sep","fri"
9,9,69.5,61.8,68.9,56.1,33.3,68.3,9.4,6.4,64.5,"jul","thu"
9,9,70.5,71.2,72.9,56.1,33.3,72.2,9.4,6.4,70.7,"aug","fri"
9,9,70.9,72.6,70.3,56.1,33.3,69.5,9.4,6.4,75,"feb","sun"
9,9,69.7,73.6,71,56.1,33.3,61.1,9.4,6.4,76.2,"jun","fri"
9,9,63.9,63.9,65.7,56.1,33.3,72,9.4,6.4,61.4,"jul","tue"
9,9,67.4,74,75.4,56.1,33.3,73.4,9.4,6.4,66.1,"nov","mon"
9,9,66.5,67.8,69.8,56.1,33.3,75.7,9.4,6.4,65.3,"apr","sat"
9,9,69.7,68.9,72.1,56.1,33.3,65.8,9.4,6.4,59.3,"aug","fri"
9,9,74.1,69.4,63.6,56.1,33.3,62.2,9.4,6.4,63.9,"nov","thu"
9,9,69.2,72.3,69.4,56.1,33.3,69.8,9.4,6.4,67.4,"oct","thu"
9,9,74.6,61.6,63,56.1,33.3,70.8,9.4,6.4,60,"oct","wed"
9,9,74.7,73.5,67.3,56.1,33.3,70.4,9.4,6.4,65.9,"aug","fri"
9,9,67.9,60.5,65.7,56.1,33.3,65.2,9.4,6.4,72.4,"dec","wed"
9,9,66.7,68.9,72.4,56.1,33.3,67.9,9.4,6.4,68.4,"may","sun"
9,9,73.5,75,69.2,56.1,33.3,67.7,9.4,6.4,75.8,"jun","fri"
9,9,70.7,63.3,70.2,56.1,33.3,68.2,9.4,6.4,65.1,"aug","wed"
9,9,65.8,66.6,66.7,56.1,33.3,63.7,9.4,6.4,72.4,"apr","thu"
9,9,76.2,69.7,71.9,56.1,33.3,67.2,9.4,6.4,68.3,"dec","tue"
9,9,70.3,67.1,68,56.1,33.3,70.1,9.4,6.4,67,"sep","sat"
9,9,65.1,70.7,68.3,56.1,33.3,63.3,9.4,6.4,67.2,"jun","mon"
9,9,63,71.4,67.1,56.1,33.3,68.2,9.4,6.4,73.8,"mar","sat"
9,9,60.1,63,73.5,56.1,33.3,66.9,9.4,6.4,69.5,"aug","fri"
9,9,71.5,65.6,71.1,56.1,33.3,65.9,9.4,6.4,68.3,"nov","wed"
9,9,69,65.5,78.4,56.1,33.3,67.7,9.4,6.4,75,"oct","tue"
9,9,64.4,72.2,77.7,56.1,33.3,70.6,9.4,6.4,66.6,"feb","mon"
9,9,66,69,73.6,56.1,33.3,67.6,9.4,6.4,74.4,"aug","thu"
9,9,69.1,65.4,65.4,56.1,33.3,74.4,9.4,6.4,77.5,"jul","thu"
9,9,69.4,70.8,65.4,56.1,33.3,61.7,9.4,6.4,67.8,"mar","sun"
9,9,63.6,69.3,64.5,56.1,33.3,69.9,9.4,6.4,64,"jul","thu"
9,9,70.1,72.8,69.2,56.1,33.3,70.4,9.4,6.4,62.8,"dec","fri"
9,9,73,72.6,70.8,56.1,33.3,69.5,9.4,6.4,63.3,"oct","sat"
9,9,64.5,71.2,77.5,56.1,33.3,67.1,9.4,6.4,65.7,"mar","tue"
9,9,68.6,74.7,68.2,56.1,33.3,70.9,9.4,6.4,68.7,"jun","mon"
9,9,67.9,71.8,65.8,56.1,33.3,69.1,9.4,6.4,67.7,"jan","sun"
9,9,64.9,66.7,70.7,56.1,33.3,70.7,9.4,6.4,70.6,"may","sat"
9,9,66.7,73.4,66.3,56.1,33.3,78.5,9.4,6.4,63.1,"oct","wed"
9,9,64.5,66.6,66,56.1,33.3,69.2,9.4,6.4,64.9,"aug","tue"
9,9,69.1,71.5,68.8,56.1,33.3,72.8,9.4,6.4,71.5,"dec","mon"
9,9,75.2,76.7,74.3,56.1,33.3,67,9.4,6.4,73.9,"jun","thu"
9,9,69,76,68.9,56.1,33.3,73.5,9.4,6.4,68.8,"jan","fri"
9,9,64.7,66.7,68.8,56.1,33.3,66,9.4,6.4,65.8,"feb","wed"
9,9,67.2,62.5,64.7,56.1,33.3,73.4,9.4,6.4,63.8,"sep","tue"
9,9,59.9,64.8,63.4,56.1,33.3,69.3,9.4,6.4,67.8,"apr","tue"
9,9,69.9,69.1,66.8,56.1,33.3,68.8,9.4,6.4,71.6,"dec","tue"
9,9,69.4,66.1,70.3,56.1,33.3,74.9,9.4,6.4,59.1,"may","sun"
9,9,76.4,69.2,66.9,56.1,33.3,62.4,9.4,6.4,70.6,"nov","mon"
9,9,78.3,70.7,69.7,56.1,33.3,72.8,9.4,6.4,66.1,"aug","sun"
9,9,67,68.9,67.7,56.1,33.3,71.2,9.4,6.4,67.5,"feb","sat"
9,9,69.3,61.5,66.7,56.1,33.3,64.9,9.4,6.4,73.2,"feb","thu"
9,9,65.3,78.3,68,56.1,33.3,70.1,9.4,6.4,72.4,"nov","sat"
9,9,71.4,71.7,66,56.1,33.3,68.5,9.4,6.4,67.8,"jan","fri"
9,9,66.8,79.8,70.5,56.1,33.3,60.7,9.4,6.4,66.3,"feb","fri"
9,9,64.8,74.3,66.8,56.1,33.3,75.2,9.4,6.4,65.5,"mar","mon"
9,9,74,67.8,71.7,56.1,33.3,62.7,9.4,6.4,66.8,"apr","thu"
9,9,65.6,69.8,67.4,56.1,33.3,68.2,9.4,6.4,67.3,"aug","mon"
9,9,70.2,70.8,68.6,56.1,33.3,61.4,9.4,6.4,71.7,"feb","sun"
9,9,67.6,70.3,71.1,56.1,33.3,68.7,9.4,6.4,68.7,"apr","wed"
9,9,76.4,69.6,74.9,56.1,33.3,70.8,9.4,6.4,73.6,"aug","fri"
9,9,64.9,74.9,59.8,56.1,33.3,63.7,9.4,6.4,70.9,"jul","fri"
9,9,67.1,68.2,63,56.1,33.3,69.3,9.4,6.4,68.8,"dec","sun"
9,9,69.3,68.7,67.7,56.1,33.3,70.5,9.4,6.4,72.7,"jun","thu"
9,9,66.9,64.6,72.8,56.1,33.3,69.9,9.4,6.4,65.7,"sep","sun"
9,9,70.5,71.3,66.2,56.1,33.3,68.9,9.4,6.4,71.8,"may","wed"
9,9,67.1,70,71.3,56.1,33.3,68.5,9.4,6.4,64.2,"dec","wed"
9,9,71.8,69.5,69.1,56.1,33.3,75,9.4,6.4,67.9,"nov","mon"
9,9,67.2,66.8,65.2,56.1,33.3,70.5,9.4,6.4,68.8,"mar","wed"
9,9,73.3,61.7,64,56.1,33.3,64.9,9.4,6.4,67.2,"oct","sun"
9,9,75.8,69,70.3,56.1,33.3,67.1,9.4,6.4,68,"feb","fri"
9,9,67.7,67.9,63.6,56.1,33.3,70.6,9.4,6.4,69.5,"nov","thu"
9,9,74.5,72.7,66.8,56.1,33.3,66.9,9.4,6.4,67.2,"nov","sat"
9,9,69.4,68,71.5,56.1,33.3,73.4,9.4,6.4,68,"jul","sat"
9,9,68.1,69.4,69.4,56.1,33.3,69.5,9.4,6.4,70.8,"jun","sat"
9,9,63.5,71.7,68.9,56.1,33.3,70.2,9.4,6.4,69.1,"apr","fri"
9,9,70.3,69.4,69.9,56.1,33.3,72.8,9.4,6.4,65.9,"feb","thu"
9,9,64.6,64.9,64.7,56.1,33.3,74.7,9.4,6.4,68.7,"may","tue"
9,9,73.7,61.8,71.7,56.1,33.3,68.1,9.4,6.4,67.9,"mar","sat"
9,9,70.6,72.3,70,56.1,33.3,69.9,9.4,6.4,63,"oct","sat"
9,9,67.4,66.6,66.6,56.1,33.3,68.2,9.4,6.4,65.8,"jul","mon"
9,9,62.6,66,65.6,56.1,33.3,69.6,9.4,6.4,76,"jan","thu"
9,9,75,63.8,66.8,56.1,33.3,70,9.4,6.4,61.6,"jun","sat"
9,9,78.1,69.9,68.7,56.1,33.3,64.8,9.4,6.4,68.4,"jun","sat"
9,9,65.3,63,68,56.1,33.3,61.1,9.4,6.4,76.5,"oct","sun"
9,9,71.9,67.1,69.9,56.1,33.3,69.1,9.4,6.4,67.3,"aug","sat"
9,9,78.8,69,61.8,56.1,33.3,68.5,9.4,6.4,82.3,"feb","tue"
9,9,69.4,67.6,67.7,56.1,33.3,63.1,9.4,6.4,69.5,"jan","sat"
9,9,70.9,75.9,69.7,56.1,33.3,62.2,9.4,6.4,67.9,"feb","sat"
9,9,74.7,65.5,71.8,56.1,33.3,71.8,9.4,6.4,69.4,"mar","wed"
9,9,62.3,68.7,73.2,56.1,33.3,69.9,9.4,6.4,67.1,"nov","fri"
9,9,72.9,66.4,64.9,56.1,33.3,71.5,9.4,6.4,72.6,"jan","thu"
9,9,68.6,74.2,65.7,56.1,33.3,73.5,9.4,6.4,66.9,"jan","sat"
9,9,76.5,74.2,66.2,56.1,33.3,66.2,9.4,6.4,69.8,"may","fri"
9,9,69.9,61.8,70.2,56.1,33.3,65.2,9.4,6.4,68.2,"sep","mon"
9,9,68,73.1,71.6,56.1,33.3,72.3,9.4,6.4,69.5,"sep","tue"
9,9,69.2,67.1,75,56.1,33.3,70.4,9.4,6.4,71,"apr","tue"
9,9,67.5,65,68.9,56.1,33.3,70,9.4,6.4,58.4,"nov","fri"
9,9,66.8,69.4,62.3,56.1,33.3,75.9,9.4,6.4,71.5,"sep","mon"
9,9,68.1,72.5,65.1,56.1,33.3,72,9.4,6.4,68.8,"apr","tue"
9,9,69.9,71.4,70.3,56.1,33.3,61.6,9.4,6.4,68.5,"may","sun"
9,9,74.8,64.4,67.8,56.1,33.3,63.6,9.4,6.4,68.8,"nov","thu"
9,9,70.6,69.5,64.2,56.1,33.3,71.8,9.4,6.4,62,"oct","mon"
9,9,69.9,74.6,71.4,56.1,33.3,65.7,9.4,6.4,69.2,"apr","mon"
9,9,66.5,73.5,75.3,56.1,33.3,72.5,9.4,6.4,76.6,"jan","mon"
9,9,70.7,72.3,73,56.1,33.3,78,9.4,6.4,64.4,"jul","sat"
9,9,66.8,77.1,69.9,56.1,33.3,69.1,9.4,6.4,66.7,"may","sat"
9,9,74,70.5,64.1,56.1,33.3,73.4,9.4,6.4,69.3,"may","tue"
9,9,66.3,66.2,72.3,56.1,33.3,66.9,9.4,6.4,70.9,"dec","sun"
9,9,71.2,65.5,73.9,56.1,33.3,65.5,9.4,6.4,72.7,"sep","mon"
9,9,69.3,69.1,72.1,56.1,33.3,67.9,9.4,6.4,72.4,"aug","sun"
9,9,73.8,75.9,73,54.4,33.3,74.5,9.4,6.4,70.7,"feb","sun"
9,9,60.2,71.5,62.5,56.1,33.3,73.3,9.4,6.4,67.6,"sep","tue"
9,9,75.5,66.5,67.8,56.1,33.3,70.7,9.4,6.4,62,"mar","fri"
9,9,73.2,68.2,66.7,56.1,33.3,64.5,9.4,6.4,68.2,"sep","sat"
9,9,69,64.1,70,56.1,33.3,70.6,9.4,6.4,67.5,"nov","wed"
9,9,70.3,72.8,79,56.1,33.3,68.6,9.4,6.4,65.5,"jun","wed"
9,9,72.3,77.3,68.6,56.1,33.3,63.7,9.4,6.4,69.2,"sep","sun"
9,9,72.8,70.6,70.6,56.1,33.3,70.5,9.4,6.4,69.9,"may","wed"
9,9,62.2,65.6,69.7,56.1,33.3,73.9,9.4,6.4,68,"nov","fri"
9,9,72.3,70.6,64.9,56.1,33.3,66.8,9.4,6.4,59.7,"jan","sun"
9,9,72.9,73.2,65.3,56.1,33.3,66.8,9.4,6.4,66.7,"apr","sun"
9,9,65.6,72.6,72.3,56.1,33.3,66.1,9.4,6.4,66.4,"aug","tue"
9,9,61.8,71.4,64.8,56.1,33.3,65.6,9.4,6.4,66.4,"oct","sat"
9,9,65.2,65.2,66.9,56.1,33.3,61.5,9.4,6.4,73.5,"apr","sat"
9,9,68.8,72.9,71,56.1,33.3,68,9.4,6.4,70.7,"jan","sun"
9,9,65.5,62.7,70.4,56.1,33.3,71,9.4,6.4,73.1,"jul","fri"
9,9,65.3,66.2,67.5,56.1,33.3,74.5,9.4,6.4,70.5,"dec","sun"
9,9,62.7,62.9,70.8,56.1,33.3,64,9.4,6.4,71.6,"jan","sun"
9,9,72.9,66.2,71.3,56.1,33.3,60.5,9.4,6.4,69.3,"dec","wed"
9,9,66.4,67.5,64.4,56.1,33.3,68.8,9.4,6.4,69,"oct","wed"
9,9,72.9,67.9,64.5,56.1,33.3,70.9,9.4,6.4,65.6,"sep","wed"
9,9,72.7,68.1,54.9,56.1,33.3,64.3,9.4,6.4,72.9,"oct","thu"
9,9,71,68.7,70.3,56.1,33.3,64.7,9.4,6.4,63.7,"jul","mon"
9,9,69.1,70.4,62,56.1,33.3,67.8,9.4,6.4,61.2,"oct","tue"
9,9,63.2,72.3,69,56.1,33.3,65.4,9.4,6.4,69.1,"feb","thu"
9,9,68.9,68.6,74.7,56.1,33.3,63.8,9.4,6.4,67.5,"aug","sun"
9,9,67.3,70.4,67.5,56.1,33.3,68.4,9.4,6.4,65.9,"jul","tue"
9,9,62.7,70.9,62,56.1,33.3,68.6,9.4,6.4,64.6,"dec","sun"
9,9,67.6,67.1,68.2,56.1,33.3,70,9.4,6.4,65.8,"nov","sun"
9,9,67.6,69.1,64.7,56.1,33.3,69.3,9.4,6.4,66.8,"nov","mon"
9,9,71.4,67.9,61.9,56.1,33.3,68.4,9.4,6.4,71.1,"sep","fri"
9,9,69.2,68.3,76.3,56.1,33.3,64.4,9.4,6.4,65.7,"oct","sat"
9,9,71.7,74.3,68.3,56.1,33.3,68.7,9.4,6.4,67.7,"aug","fri"
9,9,70.9,67.6,69.5,56.1,33.3,69.8,9.4,6.4,70.6,"apr","sun"
9,9,71.5,68.3,68,56.1,33.3,70.2,9.4,6.4,79,"may","wed"
9,9,66.1,70.3,71.3,56.1,33.3,74.5,9.4,6.4,65.1,"mar","sun"
9,9,70.2,68.9,73.8,56.1,33.3,73.1,9.4,6.4,76.5,"jul","thu"
9,9,69.4,72.6,63.3,56.1,33.3,67.9,9.4,6.4,66,"dec","thu"
9,9,65.9,71,68.5,56.1,33.3,69.9,9.4,6.4,66.8,"may","mon"
9,9,67.3,60.1,70.9,56.1,33.3,66.3,9.4,6.4,71.8,"sep","wed"
9,9,68.8,60.9,68.8,56.1,33.3,69.6,9.4,6.4,71.1,"may","sun"
9,9,74.5,71.5,62.3,56.1,33.3,76.7,9.4,6.4,71,"may","sat"
9,9,67.8,67.4,71.9,56.1,33.3,68.2,9.4,6.4,64.3,"apr","thu"
9,9,78.5,63,68.7,56.1,33.3,68.3,9.4,6.4,71.6,"aug","sat"
9,9,68.2,64.8,63.6,56.1,33.3,68.8,9.4,6.4,69,"apr","sun"
9,9,74.5,61.7,67.7,56.1,33.3,77.6,9.4,6.4,64.4,"nov","sat"
9,9,69,71.9,70.6,56.1,33.3,67.2,9.4,6.4,63.5,"oct","sun"
9,9,74.3,61.5,67,56.1,33.3,68.3,9.4,6.4,73.6,"jul","sat"
9,9,73.1,73.2,65.6,56.1,33.3,72.4,9.4,6.4,66.9,"jun","fri"
9,9,64.8,70.4,67.1,56.1,33.3,69.9,9.4,6.4,73.8,"jun","sun"
9,9,64.8,62.8,63.9,56.1,33.3,67,9.4,6.4,65.8,"aug","sun"
9,9,66.4,70.6,77.4,56.1,33.3,72.4,9.4,6.4,70,"may","wed"
9,9,67.8,74.5,63.5,56.1,33.3,66.8,9.4,6.4,79.2,"dec","tue"
9,9,71.7,73.1,68.4,56.1,33.3,69.5,9.4,6.4,68.3,"jun","fri"
9,9,73,67.6,68.1,56.1,33.3,69.2,9.4,6.4,67.1,"jan","mon"
9,9,67.6,70.3,65.5,56.1,33.3,63,9.4,6.4,67.8,"dec","fri"
9,9,70.6,58.6,70.8,56.1,33.3,67.6,9.4,6.4,71.9,"jan","wed"
9,9,65.3,68.5,68.3,56.1,33.3,71.1,9.4,6.4,72.7,"nov","fri"
9,9,71.6,63.3,74.2,56.1,33.3,68.5,9.4,6.4,65.4,"sep","fri"
9,9,72.4,73,72.9,56.1,33.3,68.3,9.4,6.4,60.6,"aug","sat"
9,9,66.4,77.2,73.2,56.1,33.3,68.8,9.4,6.4,63.7,"sep","mon"
9,9,66.7,68.8,72.6,56.1,33.3,70.3,9.4,6.4,69.2,"apr","thu"
9,9,67.6,65.9,66.6,56.1,33.3,66.4,9.4,6.4,68,"apr","mon"
9,9,65.5,73.3,72.2,56.1,33.3,67.2,9.4,6.4,70,"mar","sat"
9,9,71.7,74.2,74.8,56.1,33.3,69.2,9.4,6.4,69.6,"apr","thu"
9,9,68.4,64.6,69.8,56.1,33.3,72.7,9.4,6.4,71.3,"mar","sun"
9,9,71.1,75.3,69.5,56.1,33.3,74.9,9.4,6.4,66.5,"jul","thu"
9,9,68.4,71.3,75.1,56.1,33.3,70.6,9.4,6.4,65.5,"mar","mon"
9,9,67.7,67.5,72.5,56.1,33.3,68.5,9.4,6.4,75.8,"aug","sat"
9,9,66.5,70.7,71.4,56.1,33.3,71.3,9.4,6.4,66.9,"dec","sat"
9,9,71.1,71.6,69.7,56.1,33.3,73.7,9.4,6.4,69.4,"jun","thu"
9,9,67,69.2,65.2,56.1,33.3,74.9,9.4,6.4,71.8,"nov","sun"
9,9,69,75.6,69.4,56.1,33.3,70.2,9.4,6.4,63.9,"jan","mon"
9,9,72,70.3,70.2,56.1,33.3,76.6,9.4,6.4,70.6,"oct","tue"
9,9,70.1,67.4,62.3,56.1,33.3,74.7,9.4,6.4,76.2,"feb","thu"
9,9,67.9,67.5,63.9,56.1,33.3,71.3,9.4,6.4,72.1,"jan","tue"
9,9,68,66.6,65.1,56.1,33.3,66.5,9.4,6.4,74.8,"aug","mon"
9,9,72.8,63.5,67.3,56.1,33.3,67.5,9.4,6.4,67.6,"jan","wed"
9,9,68.7,74.1,62.8,56.1,33.3,74.5,9.4,6.4,64,"jul","fri"
9,9,68.1,67.2,64.7,56.1,33.3,61.4,9.4,6.4,66.1,"nov","sun"
9,9,66.5,74.9,67.6,56.1,33.3,73.3,9.4,6.4,71.1,"may","sat"
9,9,66,60.9,69.9,56.1,33.3,70,9.4,6.4,71.3,"sep","sun"
9,9,66.4,72.5,65.9,56.1,33.3,69.3,9.4,6.4,65.4,"jul","thu"
9,9,73.5,64.6,64.4,56.1,33.3,67.5,9.4,6.4,66.8,"may","tue"
9,9,71.9,66.7,68.6,56.1,33.3,65.6,9.4,6.4,69.8,"jan","sat"
9,9,66.1,66.7,63.6,56.1,33.3,68.9,9.4,6.4,70,"jan","tue"
9,9,68.8,66,76.2,56.1,33.3,68.5,9.4,6.4,65.8,"nov","sat"
9,9,80.3,70.3,67.9,56.1,33.3,70.6,9.4,6.4,67.7,"apr","mon"
9,9,67.4,70.6,69.9,56.1,33.3,63.7,9.4,6.4,69.1,"jan","wed"
9,9,75,66,65,56.1,33.3,74.4,9.4,6.4,67.9,"jul","tue"
9,9,77,65.7,73.9,56.1,33.3,67.2,9.4,6.4,72.5,"nov","fri"
9,9,70.7,66.2,67.8,56.1,33.3,68.5,9.4,6.4,72.2,"aug","sun"
9,9,75.3,72.1,63.3,56.1,33.3,67.9,9.4,6.4,67.2,"may","sat"
9,9,68.2,73.8,66.7,56.1,33.3,73,9.4,6.4,66.2,"sep","thu"
9,9,67.1,62.9,69.1,56.1,33.3,74.5,9.4,6.4,70.2,"jun","fri"
9,9,76.5,71.8,74.3,56.1,33.3,72.9,9.4,6.4,68.5,"sep","thu"
9,9,69,72.3,65.9,56.1,33.3,67.4,9.4,6.4,72,"jul","tue"
9,9,73.3,65,69,56.1,33.3,73.5,9.4,6.4,68.9,"dec","sun"
9,9,73.5,70.6,68.9,56.1,33.3,71.6,9.4,6.4,68.3,"nov","sun"
