"Date","Time","CO(GT)","PT08.S1(CO)","NMHC(GT)","C6H6(GT)","PT08.S2(NMHC)","NOx(GT)","PT08.S3(NOx)","NO2(GT)","PT08.S4(NO2)","PT08.S5(O3)","T","RH","AH"
2004-08-11,1899-12-31 10:00:00,1.8,1179,-200,9.46226727269014,957.25,105,679.75,67,1818.5,1130.75,33.625,40.974999427795,2.09952233043519
2004-08-11,1899-12-31 11:00:00,1.7,1143.5,-200,8.32609292480234,912.5,89,714.5,68,1781.75,972,35.050000190735,38.125,2.11437938047227
2004-08-11,1899-12-31 12:00:00,1.3,1066,-200,6.02587372073616,813,63,791.75,56,1657.25,764,36.175000190735,34.875000953674,2.05777976254539
2004-08-11,1899-12-31 13:00:00,1.3,1056.25,-200,5.79119163455987,802,52,823.75,47,1620.25,670,38.025000572205,30.675000190735,2.00216828421312
2004-08-11,1899-12-31 14:00:00,1,995,-200,5.10113431794159,768.5,48,881.5,46,1575.75,615.25,36.599999427795,30.824999809265,1.86167314598869
2004-08-11,1899-12-31 15:00:00,1,966.75,-200,4.53893215405238,739.75,50,925.75,50,1525.75,557.25,38.77499961853,25.424999713898,1.72821675198197
2004-08-11,1899-12-31 16:00:00,1.4,1048.25,-200,6.5851127220733,838.5,80,845.25,65,1607.25,699.75,38.675000190735,25.77499961853,1.74257440828568
2004-08-11,1899-12-31 17:00:00,1.6,1091.5,-200,8.0380845505652,900.75,78,777.25,69,1691,734.25,37.400000572205,29.875,1.88483993592222
2004-08-11,1899-12-31 18:00:00,1.4,1056,-200,7.61123361134639,883,64,798.5,63,1671.5,683.75,36.22500038147,31.050000190735,1.8371211695218
2004-08-11,1899-12-31 19:00:00,1.7,1100.25,-200,10.1170837260052,982,84,720.25,69,1760.25,822.75,33.750000953674,34.474999427795,1.77882676598675
2004-08-11,1899-12-31 20:00:00,1.4,1056.5,-200,7.76639255268836,889.5,72,777.5,57,1700.5,800.5,31.374999523163,40.699999809265,1.83767988284736
2004-08-11,1899-12-31 21:00:00,1.5,1067.75,-200,8.42512308744151,916.5,70,735.5,59,1727.5,915.75,30.849999904633,45.02499961853,1.97331333157669
2004-08-11,1899-12-31 22:00:00,1.4,1050.25,-200,7.70058548424604,886.75,59,770.25,54,1695.5,820,29.425000190735,49.950000762939,2.01812135319027
2004-08-11,1899-12-31 23:00:00,1.5,1073.5,-200,7.64096816550088,884.25,63,764,57,1725.5,838.25,28.125,54.124999046326,2.02902132648298
2004-08-12,1899-12-31 00:00:00,1.6,1053,-200,7.8866528124657,894.5,58,744.75,46,1726.5,882,27.300000190735,57.77499961853,2.06463354081403
2004-08-12,1899-12-31 01:00:00,1.2,1003.25,-200,6.29188712636252,825.25,68,793.5,65,1716,800.5,26.724999427795,60.60000038147,2.09421358295787
2004-08-12,1899-12-31 02:00:00,0.9,932.5,-200,3.81708048302603,700.5,57,906,62,1638,689.5,25.89999961853,64.52499961853,2.12469097073247
2004-08-12,1899-12-31 03:00:00,0.6,868.5,-200,2.42268501841219,614.25,-200,1000.5,-200,1565.25,674,25.625,63.474999427795,2.05660641695565
2004-08-12,1899-12-31 04:00:00,-200,864,-200,2.46662163708284,617.25,15,1026.75,25,1560.5,622.25,26.675000667572,60.974999427795,2.10102838181494
2004-08-12,1899-12-31 05:00:00,0.7,930.5,-200,4.1920614157232,721.25,47,888,37,1651.25,798.5,25.825000286102,64.649997711182,2.11945022567833
2004-08-12,1899-12-31 06:00:00,0.7,921,-200,4.49611821707174,737.5,39,892.75,41,1623,818.25,26.474999427795,60.574999809265,2.06298570964022
2004-08-12,1899-12-31 07:00:00,1.7,1139.25,-200,10.956516647622,1012.75,87,672.25,60,1931.5,1033.75,26.400000572205,61.72500038147,2.09294684209089
2004-08-12,1899-12-31 08:00:00,2.2,1205,-200,14.0501532507424,1118.25,122,585,65,2019,1188.75,27.500000476837,60.074999809265,2.17193211680149
2004-08-12,1899-12-31 09:00:00,1.9,1125.5,-200,9.45574841264837,957,122,694,71,1840.5,1033.5,29.35000038147,53.10000038147,2.13617869270094
2004-08-12,1899-12-31 10:00:00,1.5,1066.25,-200,6.94675717814498,854.5,101,802.75,61,1711.75,928.75,33.400000095367,39.875,2.01765047224284
2004-08-12,1899-12-31 11:00:00,1.6,1069,-200,7.22338207606871,866.5,92,785.25,65,1716.5,879.5,33.224999427795,39.200000762939,1.96418304986209
2004-08-12,1899-12-31 12:00:00,1.3,974.75,-200,5.4879321836163,787.5,70,850.5,54,1629.25,701,34.474999427795,35.10000038147,1.88559882073276
2004-08-12,1899-12-31 13:00:00,1.1,955,-200,5.05612914337938,766.25,58,897.5,58,1596.5,620.25,37.099999427795,30.549999713898,1.89616835291868
2004-08-12,1899-12-31 14:00:00,1,949.25,-200,5.01129410974165,764,44,898,56,1578.75,572.5,35.925000190735,32.125,1.86966751760013
2004-08-12,1899-12-31 15:00:00,1,941.25,-200,5.5760978178637,791.75,44,896.75,60,1581.75,544.25,37.250000953674,28.02499961853,1.75373301035529
2004-08-12,1899-12-31 16:00:00,1.1,941.5,-200,5.74367876588755,799.75,52,877,69,1567.25,581,38.10000038147,26.324999809265,1.72524320775121
2004-08-12,1899-12-31 17:00:00,1.3,974,-200,6.96391121065951,855.25,53,835.75,67,1607,610,37.075000762939,27.174999713898,1.68439097370217
2004-08-12,1899-12-31 18:00:00,1.5,1011.5,-200,8.12342211987772,904.25,65,793.5,79,1653,695.25,35.224999427795,31.22500038147,1.74853628213693
2004-08-12,1899-12-31 19:00:00,1.6,1017,-200,8.74410616716456,929.25,67,772,86,1702.25,708.75,32.075000286102,38.724999427795,1.8190382242491
2004-08-12,1899-12-31 20:00:00,1.5,1006.25,-200,7.91079935277257,895.5,67,796.5,79,1697.25,735.5,30.275000095367,45.099999427795,1.91294568166492
2004-08-12,1899-12-31 21:00:00,1.3,1008.25,-200,7.49869345303117,878.25,53,792,67,1690.75,722,29.299999713898,50.174999237061,2.01272331999859
2004-08-12,1899-12-31 22:00:00,1.2,989.25,-200,6.04740530488203,814,53,845.25,65,1657.25,679.75,28.599999904633,53.699999809265,2.06908782385632
2004-08-12,1899-12-31 23:00:00,1.6,1079.75,-200,8.51841685443496,920.25,60,739.25,67,1760.5,771.75,27.799999713898,57.375,2.11074957761904
2004-08-13,1899-12-31 00:00:00,1.4,1033.25,-200,6.98108327668005,856,60,774,62,1735.75,768.5,27.449999809265,59.350001335144,2.13949589213918
2004-08-13,1899-12-31 01:00:00,1.1,967.75,-200,5.62301607088302,794,39,835.5,48,1687.75,653.75,27.199999809265,59.275000572205,2.10594654694576
2004-08-13,1899-12-31 02:00:00,0.7,853.25,-200,2.58917830277434,625.5,22,1044.5,33,1556.5,515.5,26.650000572205,61.049999237061,2.10054255681802
2004-08-13,1899-12-31 03:00:00,0.4,810.25,-200,1.49525659504461,544.25,-200,1264,-200,1484.5,446.75,25.97500038147,62.699999809265,2.07370718046555
2004-08-13,1899-12-31 04:00:00,0.5,816.5,-200,1.66544717756192,558.25,7,1232,11,1485.25,451.75,25.400000572205,63.125000953674,2.01835341744019
2004-08-13,1899-12-31 05:00:00,0.5,840.25,-200,2.02898993060009,586.25,25,1153.75,34,1498.5,492.25,26.124999523163,60.300000190735,2.01195623171321
2004-08-13,1899-12-31 06:00:00,0.8,940,-200,3.96437479775143,708.75,47,955.5,52,1640.75,588,25.174999713898,67.075000762939,2.11638717065238
2004-08-13,1899-12-31 07:00:00,1.6,1075.5,-200,8.6058859089994,923.75,101,719.5,80,1806,908.75,25.999999523163,61.925000190735,2.05108209670396
2004-08-13,1899-12-31 08:00:00,1.6,1085.75,-200,10.0969667982433,981.25,100,688,86,1818.25,1006.5,27,57.47500038147,2.0183441908175
2004-08-13,1899-12-31 09:00:00,1.4,1031.25,-200,8.73780306641848,929,79,758.5,77,1722,809.25,30.5,44.400000572205,1.90756069389653
2004-08-13,1899-12-31 10:00:00,1.5,1016,-200,7.91079935277257,895.5,91,766.25,93,1704.25,820,33.449998855591,35.10000038147,1.78100661904055
2004-08-13,1899-12-31 11:00:00,1.2,952.75,-200,5.77005420290099,801,83,867.5,109,1572.5,656.5,35.749999046326,29,1.67162585255849
2004-08-13,1899-12-31 12:00:00,1.1,917.5,-200,5.30321007245831,778.5,65,896,89,1537.25,551,35.849999427795,27.675000190735,1.60405019077922
2004-08-13,1899-12-31 13:00:00,0.8,892,-200,4.23824794711702,723.75,55,970.5,71,1490,511.25,36.300000190735,27.375,1.62636075103234
2004-08-13,1899-12-31 14:00:00,0.7,840.75,-200,3.34758146661128,673.25,40,1061,56,1394.25,450.75,33.550000190735,28.800000190735,1.46952222323966
2004-08-13,1899-12-31 15:00:00,0.7,799.25,-200,3.95987643272315,708.5,48,1077.75,68,1332,461.75,35.150000572205,20.47500038147,1.14181853746434
2004-08-13,1899-12-31 16:00:00,0.7,837.5,-200,4.27535240882218,725.75,46,1056,61,1382.25,440.25,34.97500038147,22.400000095367,1.23714325013011
2004-08-13,1899-12-31 17:00:00,1,870,-200,4.62988452950906,744.5,54,998.25,70,1400.25,471.5,33.97500038147,25.150000572205,1.31404803394092
2004-08-13,1899-12-31 18:00:00,1,891.5,-200,5.1463094114168,770.75,55,964.75,76,1464.5,493.5,32.049999713898,28.150000095367,1.32043418288714
2004-08-13,1899-12-31 19:00:00,1.2,925.75,-200,5.86011570553528,805.25,60,901.25,78,1510.75,524,29.39999961853,34.449999332428,1.38988278388645
2004-08-13,1899-12-31 20:00:00,1.1,918.75,-200,5.66486180639104,796,62,870.25,80,1537.75,559.5,28.050000190735,41.125,1.53500475596843
2004-08-13,1899-12-31 21:00:00,1,931.66666666667,-200,4.65876603389458,746,51,911.66666666667,71,1527.6666666667,534,26.900000254313,47.533332824707,1.65951896692269
2004-08-13,1899-12-31 22:00:00,1.2,956.75,-200,5.07111197467901,767,57,866.5,74,1533.5,577,26.550000190735,50.400000572205,1.72400346817569
2004-08-13,1899-12-31 23:00:00,1.4,993.75,-200,5.88139302113151,806.25,72,830,90,1579.75,674.25,25.949999809265,52.924999237061,1.7478472441807
2004-08-14,1899-12-31 00:00:00,1.3,984,-200,5.63346510318638,794.5,63,838.25,78,1569.5,675.75,25.425000190735,54.60000038147,1.7483487506934
2004-08-14,1899-12-31 01:00:00,1,919.25,-200,4.48188536150461,736.75,49,899,63,1533.75,611,25.075000286102,55.700000762939,1.7471341515977
2004-08-14,1899-12-31 02:00:00,0.6,846.5,-200,2.47765835981939,618,30,1074.5,42,1442,528.75,25.075000286102,55.25,1.73301904045934
2004-08-14,1899-12-31 03:00:00,0.4,801.75,-200,1.67478455631097,559,-200,1232.25,-200,1413.5,478.25,24.950000286102,55.97500038147,1.74284390341409
2004-08-14,1899-12-31 04:00:00,0.4,794.75,-200,1.80140166345282,569,18,1178.25,27,1425.5,497.25,25.22500038147,55,1.74051669828315
2004-08-14,1899-12-31 05:00:00,0.4,808.75,-200,1.91870378378035,578,22,1169.75,29,1445.25,513,25.575000286102,53.52499961853,1.72912956806424
2004-08-14,1899-12-31 06:00:00,0.5,834.5,-200,2.59668729683025,626,39,1088,41,1471.25,562.75,24.650000095367,55.949999809265,1.71142347498708
2004-08-14,1899-12-31 07:00:00,1.1,967.25,-200,6.30284875583977,825.75,68,820.5,61,1639.25,822,24,57.200000762939,1.6834551284856
2004-08-14,1899-12-31 08:00:00,1.2,968.5,-200,6.81017491324099,848.5,84,799.75,68,1626,889.5,25.025000095367,53.174999237061,1.66301511284702
2004-08-14,1899-12-31 09:00:00,0.9,913.25,-200,4.71191418828081,748.75,54,910.5,58,1535,742.25,28,43.425000190735,1.61616804846884
2004-08-14,1899-12-31 10:00:00,0.9,933,-200,4.68772407392587,747.5,51,947.5,52,1550.75,628.75,31.64999961853,35.474999427795,1.62687640717641
2004-08-14,1899-12-31 11:00:00,1,922,-200,4.02758034420112,712.25,52,923.75,57,1494,608.75,34.97500038147,29,1.60165866522445
2004-08-14,1899-12-31 12:00:00,0.8,913.5,-200,4.2846500617912,726.25,44,958.5,51,1495.5,533.5,35.27499961853,27.625,1.55121990625894
2004-08-14,1899-12-31 13:00:00,0.8,872.75,-200,3.7949708199494,699.25,47,998.75,53,1413.25,527.5,36.175000190735,24.124999523163,1.42348199090019
2004-08-14,1899-12-31 14:00:00,0.7,831,-200,3.38535010842563,675.5,37,1041,49,1349.75,463.25,34.799999237061,24.450000286102,1.33734924534851
2004-08-14,1899-12-31 15:00:00,0.7,839.5,-200,3.55109621990527,685.25,33,1051,44,1339.25,461.75,38.199999809265,19.599999904633,1.29149069667381
2004-08-14,1899-12-31 16:00:00,0.7,874,-200,3.55968694464001,685.75,36,1031.75,48,1401.5,500.5,38.85000038147,20.25,1.38203730122884
2004-08-14,1899-12-31 17:00:00,0.7,896.25,-200,3.57689493461967,686.75,33,1005.5,46,1437.5,492.5,36.949999809265,27.10000038147,1.66832020464249
2004-08-14,1899-12-31 18:00:00,0.9,963.75,-200,5.10614538576162,768.75,40,872.75,56,1546.25,571.75,35.175000190735,32.050000190735,1.78978547698563
2004-08-14,1899-12-31 19:00:00,1.2,1001.25,-200,6.57952751662502,838.25,56,800.75,73,1613.75,668.25,32,38.22500038147,1.78797522238378
2004-08-14,1899-12-31 20:00:00,1.4,1004.75,-200,7.26410747614906,868.25,71,778.75,85,1632.75,771,29.824999809265,41.77499961853,1.72694752814014
2004-08-14,1899-12-31 21:00:00,1.2,978.75,-200,6.139279509279,818.25,57,797,72,1589.5,731.5,28.199999809265,45.875,1.72722431963358
2004-08-14,1899-12-31 22:00:00,1,935.25,-200,5.21186185767867,774,43,825.25,53,1562.25,686.75,27.14999961853,48.199999809265,1.7074915252571
2004-08-14,1899-12-31 23:00:00,0.9,938.5,-200,4.89749022173958,758.25,40,858.25,47,1543.5,663.75,26.674999713898,49.474999427795,1.70477036773545
2004-08-15,1899-12-31 00:00:00,0.7,878.25,-200,3.52965813825481,684,26,946.5,37,1475,587.5,26.074999809265,50.849999427795,1.69168235373017
2004-08-15,1899-12-31 01:00:00,0.5,847.5,-200,2.963972167403,649.75,24,989.25,34,1479.25,609.75,25.700000286102,52.474999427795,1.70771960586533
2004-08-15,1899-12-31 02:00:00,0.5,825.5,-200,2.67609058782946,631.25,24,1028,33,1473,593.25,24.75,55.424999237061,1.70542965195126
2004-08-15,1899-12-31 03:00:00,0.4,804.25,-200,2.17661952622251,597,-200,1077,-200,1453.5,566.25,23.800000190735,57.5,1.67226142977556
2004-08-15,1899-12-31 04:00:00,-200,788.5,-200,2.00201278178286,584.25,18,1107,27,1456.5,570.75,22.425000190735,62.150000572205,1.66475312849326
2004-08-15,1899-12-31 05:00:00,0.4,784.5,-200,2.38632864280939,611.75,18,1054.25,27,1443,613.75,22.52499961853,61.800001144409,1.66535472667636
2004-08-15,1899-12-31 06:00:00,0.4,771.5,-200,1.99193606211923,583.5,19,1148.5,27,1413.5,565.5,22.724999904633,59.174999237061,1.61387692032834
2004-08-15,1899-12-31 07:00:00,0.5,795.5,-200,2.54431920570171,622.5,22,1064,28,1425,593.5,23.02499961853,58.424999237061,1.62232722170693
2004-08-15,1899-12-31 08:00:00,0.7,875.25,-200,3.49547239443803,682,34,983,36,1457,610.5,23.924999713898,56.275000572205,1.6488584795431
2004-08-15,1899-12-31 09:00:00,1.1,954.5,-200,5.97754742609163,810.75,61,841.25,59,1562,758.5,26.299999713898,50.100001335144,1.68885495584462
2004-08-15,1899-12-31 10:00:00,1,937.5,-200,5.29302686660236,778,46,896,56,1519.75,699.75,32.14999961853,34,1.60385389681938
2004-08-15,1899-12-31 11:00:00,1.2,953.75,-200,6.30284875583977,825.75,56,870.25,70,1530.75,691.25,35.825000762939,25.675000190735,1.48608498278297
2004-08-15,1899-12-31 12:00:00,1.1,875,-200,4.79455723358738,753,31,978.25,36,1402,578.75,38.27499961853,19.75,1.30667106319482
2004-08-15,1899-12-31 13:00:00,0.6,809.75,-200,3.19011070296679,663.75,11,1122.75,17,1312.25,478,37.25,20.549999713898,1.28596651127317
2004-08-15,1899-12-31 14:00:00,0.4,746,-200,2.56670697310786,624,8,1226.5,14,1209,410,36.325000762939,18.449999809265,1.09762620405387
2004-08-15,1899-12-31 15:00:00,0.4,738.25,-200,2.36462740296431,610.25,14,1281,24,1203.75,404.25,36.849999427795,16.900000095367,1.03472397340225
2004-08-15,1899-12-31 16:00:00,0.5,771,-200,3.00383362098301,652.25,21,1222.75,36,1239.25,440,37.85000038147,15.925000190735,1.0296072211712
2004-08-15,1899-12-31 17:00:00,0.6,799.25,-200,3.10042561497608,658.25,26,1216.25,43,1254,460.5,36.724999427795,17.099999904633,1.03983967541983
2004-08-15,1899-12-31 18:00:00,0.8,830.75,-200,3.43598902469225,678.5,37,1142.5,60,1291,526.25,33.77499961853,21.875,1.13027126303969
2004-08-15,1899-12-31 19:00:00,1,884.75,-200,4.60587512452493,743.25,53,1015.75,81,1379,646.5,32.575000762939,24.599999904633,1.1885163352873
2004-08-15,1899-12-31 20:00:00,1.1,882.75,-200,4.37809966124163,731.25,56,987.5,87,1384,692.5,30.550000190735,28.425000190735,1.22470747628963
2004-08-15,1899-12-31 21:00:00,1.1,906.25,-200,5.52934726940819,789.5,51,936.25,85,1429.5,728.75,29.375,30.5,1.22875669462774
2004-08-15,1899-12-31 22:00:00,1.6,981.5,-200,8.16623491114277,906,79,783.5,91,1560.75,1002.25,28.449999809265,34.39999961853,1.31402675142956
2004-08-15,1899-12-31 23:00:00,0.9,892,-200,5.04615109118993,765.75,38,879.75,55,1399.25,796.5,28.324999809265,34.14999961853,1.2950937943345
2004-08-16,1899-12-31 00:00:00,0.7,841.25,-200,3.99592429292043,710.5,25,956.25,42,1366.75,684.5,27.800000190735,35.249999046326,1.29680039486054
2004-08-16,1899-12-31 01:00:00,0.7,859.25,-200,3.6765264390699,692.5,24,988.25,43,1376.75,710,25.349999904633,39.699999809265,1.26562997727604
2004-08-16,1899-12-31 02:00:00,0.5,810,-200,3.07615547790487,656.75,11,1016.25,20,1336.5,629,24.5,41.525000572205,1.25894778528173
2004-08-16,1899-12-31 03:00:00,0.4,759.25,-200,1.75663846250919,565.5,-200,1175.25,-200,1266.75,502.75,24.75,39.75,1.22310923948075
2004-08-16,1899-12-31 04:00:00,0.3,748.5,-200,1.48340024802539,543.25,16,1237.75,23,1243.5,461.75,23.349999904633,41.875,1.18559118040787
2004-08-16,1899-12-31 05:00:00,0.4,765.75,-200,2.44827380234886,616,43,1163.25,43,1306,529.75,21.500000476837,45.624999046326,1.15581658318358
2004-08-16,1899-12-31 06:00:00,0.9,864.75,-200,5.40036631044263,783.25,86,893.25,68,1445.5,838,21.349999904633,46.974999427795,1.17926246990968
2004-08-16,1899-12-31 07:00:00,1.3,923.5,-200,8.51218364634849,920,92,766.75,62,1534.25,945.75,22.175000190735,44.97500038147,1.18671979065584
2004-08-16,1899-12-31 08:00:00,1.6,973.25,-200,10.866450222389,1009.5,102,722.25,65,1615.5,1014,23.64999961853,40.75,1.17457962271243
2004-08-16,1899-12-31 09:00:00,2.1,1027.75,-200,11.9608642859333,1048.25,171,719.25,93,1624.25,1134.5,27.099999904633,32.449999809265,1.14620303241565
2004-08-16,1899-12-31 10:00:00,2,979,-200,10.5844737701137,999.25,148,795.5,110,1515,1026.5,33.350000858307,20.099999904633,1.01420958384249
2004-08-16,1899-12-31 11:00:00,1.4,892.25,-200,7.40447768933764,874.25,119,923.25,106,1369.25,749,35.27499961853,17,0.954596865390115
2004-08-16,1899-12-31 12:00:00,1.4,891.66666666667,-200,7.28159109327227,869,71,953.33333333333,77,1363,632,37.399998982747,14.733333269755,0.929538829549052
2004-08-16,1899-12-31 13:00:00,0.9,835.5,-200,4.55801607320063,740.75,53,1065,60,1276.5,478.5,38.550000190735,14.625,0.982099903484491
2004-08-16,1899-12-31 14:00:00,0.8,824,-200,3.95088623558786,708,61,1090.5,67,1255.5,463,35.77499961853,17.799999713898,1.02744490507099
2004-08-16,1899-12-31 15:00:00,0.8,825.25,-200,3.84812595294301,702.25,53,1076.5,57,1267.25,458,38.400000572205,16.449999809265,1.09572897771127
2004-08-16,1899-12-31 16:00:00,1,871,-200,4.95672711689997,761.25,61,1014.5,60,1346,520.25,39.724999427795,15.325000047684,1.09631833626586
2004-08-16,1899-12-31 17:00:00,1.3,903,-200,6.90680126941897,852.75,72,930,69,1420,605.5,38.77499961853,15.75,1.07057676106235
2004-08-16,1899-12-31 18:00:00,1.3,944.25,-200,6.99254133607668,856.5,67,879.5,77,1463.25,631,35.174999237061,22.324999809265,1.246706960676
2004-08-16,1899-12-31 19:00:00,1.3,969,-200,6.84989194384039,850.25,70,857,77,1502.75,695.25,31.675000190735,28.224999904633,1.29622313501307
2004-08-16,1899-12-31 20:00:00,1.6,1005,-200,8.48104678992204,918.75,81,788,87,1542.75,870.75,30.425000190735,30.900000095367,1.32189926967101
2004-08-16,1899-12-31 21:00:00,1.4,971.5,-200,7.97130332309673,898,79,806.75,88,1507.75,878.75,29.5,32.050000190735,1.3004917811444
2004-08-16,1899-12-31 22:00:00,1.3,960,-200,5.71209627114823,798.25,73,853.5,84,1459.25,780.25,28,34.89999961853,1.29888921191248
2004-08-16,1899-12-31 23:00:00,1,945.5,-200,5.07111197467901,767,57,869.75,65,1442.5,728.25,28.150000095367,36.550000190735,1.37215820717467
2004-08-17,1899-12-31 00:00:00,0.9,958.75,-200,5.46727443855849,786.5,45,829.5,54,1459.75,820.75,26.5,40.674999237061,1.38728406431497
2004-08-17,1899-12-31 01:00:00,0.6,877,-200,3.08828038202601,657.5,25,963.75,37,1349.25,663,28.27499961853,36.699999809265,1.38778359062456
2004-08-17,1899-12-31 02:00:00,0.5,867,-200,2.88493145450513,644.75,23,1001.25,36,1385.25,656,25.674999713898,43.800000190735,1.42331092217919
2004-08-17,1899-12-31 03:00:00,0.5,835.75,-200,2.59293164095314,625.75,-200,1023.5,-200,1397.25,638.75,24.299999713898,48.950000762939,1.46655699671975
2004-08-17,1899-12-31 04:00:00,0.4,820,-200,2.1801052689444,597.25,18,1069.25,29,1346.25,602.75,24.275000095367,48.299999237061,1.44493700004547
2004-08-17,1899-12-31 05:00:00,0.4,827.5,-200,2.47397711827861,617.75,23,1038.75,25,1354.25,559.75,23.625,49.175000190735,1.41531117853004
2004-08-17,1899-12-31 06:00:00,1,928.75,-200,5.56049565761717,791,59,841.25,41,1492.5,788.5,22.150000095367,53.89999961853,1.42007731894743
2004-08-17,1899-12-31 07:00:00,2.2,1117.5,-200,12.8684322413201,1079.25,135,637.75,68,1761.25,1144.75,22.52499961853,52.324999809265,1.4100272514895
2004-08-17,1899-12-31 08:00:00,2.5,1155.25,-200,16.0272506941926,1180.5,167,579.75,82,1849.5,1302,24.300000190735,47.799999237061,1.4321026397482
2004-08-17,1899-12-31 09:00:00,2.3,1112.25,-200,12.2287068943875,1057.5,190,654.25,137,1695,1297.25,27.324999809265,40.650000572205,1.45477262654264
2004-08-17,1899-12-31 10:00:00,2,1094,-200,10.0233508363795,978.5,142,716.5,119,1632.5,1191.75,33.300000667572,28.199999809265,1.4189489083221
